;userID;ISBN;bookRating
35227;24624;1591856132;8
625;10699;034541389X;9
15518;145323;042518403X;10
20327;131182;1558746226;10
24652;69156;038072118X;7
35211;24624;1576833364;8
33459;100906;038073267X;8
51033;80996;1558171290;5
57644;94658;015210531X;8
44226;123094;1884364268;8
43675;37197;188526612X;8
56104;87141;1888952512;8
20065;6532;1853260614;8
35289;74588;1565923227;9
16954;121093;1573228281;5
2183;114868;014100018X;9
58820;98391;1590581172;10
29827;16106;1580084680;10
58775;98391;1590522419;8
13876;91249;055320923X;9
24334;9027;1577592735;10
37897;28594;1591823676;7
19721;8681;1573220825;10
30373;81934;1588204030;7
17909;142772;037370707X;5
18562;61427;042516876X;9
57441;93370;1558493328;10
14094;3145;1573229326;5
17012;95359;067088300X;8
11150;30555;038542017X;7
52905;70529;053102587X;6
65268;138198;1894345142;8
31467;110934;031205825X;6
4895;104636;051513628X;9
15272;122867;140003065X;10
17900;62362;037370643X;7
28812;115490;038000917X;9
10368;144455;1576737330;5
40974;33852;1403388377;10
13072;99630;067102535X;6
58421;98391;037370996X;9
1160;104429;1558743669;8
24811;60419;1568846444;10
33199;20922;141401354X;9
18237;4785;1584790660;10
31346;51883;037327307X;10
30104;142758;044900094X;6
62297;115117;074993056X;7
34354;23571;039548930X;10
18223;36609;061810450X;2
6783;98391;1551668300;8
54143;76499;1560254459;10
45164;126149;1928782140;9
36623;28594;055329802X;4
42250;90471;1567184995;9
51754;66011;1575667878;4
34733;32773;156686903X;8
22004;115490;006091565X;2
62389;115537;1559580496;9
27347;12538;1558533729;8
30177;151634;1400031699;7
28876;86612;067169507X;6
1873;140255;014029628X;8
7686;72418;031298250X;9
58456;98391;042519261X;8
15497;146057;042518045X;10
35807;93047;1564142493;8
42517;92804;1569753008;8
52555;97500;1593080476;7
41439;35185;1577942620;10
58381;98391;031231468X;9
60637;105937;1556706804;9
14139;85757;1573229326;9
16450;50650;155874424X;8
64663;132836;1561580619;10
23718;26134;038550117X;7
13350;67840;006109594X;8
10606;60641;1882723007;10
35960;33580;067100316X;8
41510;35704;1887128506;10
61813;112559;1562921053;5
34883;36609;055338015X;9
10440;65256;048627263X;8
41120;33995;156987512X;10
45475;42718;1567996884;8
58874;98391;1594140626;10
25759;55751;087113795X;5
21126;79108;006101009X;7
58621;98391;1551667282;10
44503;39281;1555425550;9
25433;10447;1568360096;4
24556;84627;1582341400;8
56151;87540;1570719837;10
48910;54898;1888052023;8
27456;101851;1852305606;9
64764;134264;1582450102;8
58332;98391;006001427X;9
55420;83287;1565048202;3
29839;25930;1580628362;5
50916;60337;1555831443;8
13970;1881;080410882X;4
46339;121170;1560974273;7
41841;35859;043904605X;7
20448;136371;015670160X;4
36799;26544;1561380156;9
64122;129074;1568520751;9
37286;27478;1558508066;10
3979;113270;067976397X;8
50152;99638;031213570X;8
63670;127129;078670635X;6
30257;16634;1853263281;8
59691;100906;1563053470;8
24707;111051;042512164X;4
42059;121065;081257558X;8
1862;121170;014029628X;8
43534;36836;1930652046;4
20455;6575;034536676X;7
5628;115679;044661162X;7
18127;92887;031242227X;6
62762;119858;044990752X;10
66595;148806;1400041767;6
58812;98391;1590580885;10
59978;101851;1565042158;9
4504;128753;067976402X;5
20135;50073;060980877X;8
1694;8253;014023313X;10
43866;77772;006050918X;9
28743;94923;158898608X;6
591;13607;055358068X;5
15812;36749;038072975X;3
11865;43093;1573225789;10
65897;143175;1570960151;8
38153;29209;031293212X;5
44686;39773;1552046222;5
8350;25981;044020271X;5
53339;78722;038078341X;6
58661;98391;1569473404;10
61591;111174;087605341X;9
58834;98391;1591051827;10
49039;55187;1852308974;8
41941;35859;059045448X;5
14697;2336;1573228745;9
26188;105054;044990668X;3
45969;43910;1555835996;9
58344;98391;031220938X;9
14479;67403;055357549X;8
46853;48355;1569310920;6
45143;41104;073850968X;10
58517;98391;074347726X;9
4530;144206;067976402X;8
27555;12824;1588991962;9
47632;51450;1552041808;7
5468;30297;038533558X;9
8493;63865;044021145X;8
2006;10351;002542730X;7
22702;84292;039914840X;10
21386;21486;006001203X;7
38897;100361;1878067087;9
35710;101091;158243249X;6
25917;17635;1400047838;6
13501;89086;089480829X;10
23639;86073;059042792X;4
33916;110566;1885211651;6
43405;36836;1565121805;10
58246;97874;1558321527;7
7124;26615;039592720X;4
18673;95359;014034991X;10
699;135889;034541389X;8
22127;78553;044042299X;10
45361;42162;1569319359;7
65328;138578;1560530626;8
6944;127359;068815090X;5
24971;98391;042519213X;9
40954;37493;068485614X;9
52315;69078;006083093X;8
64662;132836;156158021X;10
50155;58426;1591020646;6
52389;69078;8420633127;10
6671;49166;042518904X;8
61004;113983;1576600734;9
62733;119590;156799945X;6
15801;3167;1879371782;6
28409;27304;1853260207;1
64533;131238;059043103X;10
59757;100984;089909337X;7
10289;23768;1885222556;7
34331;23511;1558749071;9
18244;4816;082122154X;10
55881;86392;1888963034;10
34823;57450;1843090325;9
13119;1021;1570362084;10
58990;98391;1893896625;9
37177;27309;1562825232;8
46762;47987;037326450X;6
60510;105108;1557044686;10
7851;129716;034538475X;8
18325;39281;044651862X;9
554;56447;081297106X;8
44231;38273;188436439X;5
6986;82398;1556611188;8
37022;26774;1569472122;6
55206;82407;1901289028;6
33643;93363;1881273156;8
29646;15964;1400060486;6
43525;36836;1885394179;10
52618;114368;050552421X;5
47904;51913;1573225665;9
21337;57725;1401300316;10
18197;33580;014019536X;7
3169;113519;1570620768;8
31807;17569;034544695X;6
1670;65190;037541309X;8
58965;98391;1890768502;9
64614;132371;1890626465;8
42270;143175;1570428212;8
28458;35445;042518286X;4
6431;81359;059035342X;9
53182;72214;067084862X;10
3094;151846;1400034779;8
49126;55490;1573182222;7
22689;7945;1592861512;10
25854;11393;1551990393;1
59527;99630;1401601030;5
15492;97160;042518045X;6
37648;107784;037371095X;5
48003;86481;055338029X;10
52141;149069;1551660083;10
59049;98391;1932815066;10
57435;93364;1558585931;6
62763;119858;080284264X;10
43844;52853;067988291X;8
39366;78553;044017161X;10
31678;17190;015297850X;10
42532;36124;1401901689;5
13161;75709;038531258X;10
18665;24194;014034991X;9
11349;300;055329198X;5
57005;138578;1559724161;9
1271;16795;039480001X;5
34157;38023;2080106325;10
23005;47866;1551669498;7
2258;120178;031298328X;5
14745;2473;1556614438;10
23647;128934;059042792X;9
22773;72190;1555661874;4
7283;73651;051513287X;5
36562;26544;006250746X;9
31858;125734;193168605X;8
59551;99909;006100491X;9
2431;111013;043936213X;9
64120;129074;1558820787;7
43598;98391;1590520432;9
7338;278346;1583226443;8
18087;28945;031242227X;5
55676;85526;1556709625;8
33320;76173;045120915X;7
17032;149661;067088300X;7
47946;52011;1563892618;5
59965;101851;1565040945;9
61764;112093;1564145530;8
44509;39281;1568651066;9
24847;25409;1575667274;9
6409;63998;059035342X;10
5686;68555;1558745017;8
7304;111635;051513287X;10
8911;91847;055321330X;10
19728;12493;1573221937;5
9984;117192;1561449164;8
29302;147936;044024126X;6
20350;6563;1565115430;8
23969;138382;156138450X;8
50989;60707;044651389X;10
13428;1248;1560980087;10
26965;12362;1566633370;10
41180;98391;155166853X;9
37456;101141;067178546X;7
64971;135277;2864242222;9
33821;44893;076111940X;5
39468;54898;013074378X;8
48558;132190;034541005X;8
65102;136205;1567314228;4
8705;105058;044023669X;7
64667;132836;1572700629;9
58800;98391;1590580656;8
48774;142335;039540424X;5
59947;101851;1564772659;6
35511;98391;1551669560;7
59840;101469;048641955X;8
44187;38273;059084766X;5
3653;16795;1558744150;8
63152;123883;1556590741;5
23883;79904;1563890119;8
35816;25601;1575000369;9
32042;84880;088038901X;7
44626;39616;9810446721;8
33761;91130;1558742913;6
61151;109081;1400050073;10
63499;125538;155013325X;8
52962;70594;157062724X;9
31835;17667;1568580118;8
44775;83152;096268743X;10
44828;98391;006000584X;9
7014;128085;1582341338;7
25404;88187;044630798X;9
31307;91119;038547508X;6
5737;8936;039914465X;9
59224;132663;1557882622;7
36416;26535;050552340X;5
37396;152186;055380250X;4
9572;93047;080410526X;7
12830;140372;055321313X;10
62475;116290;185326847X;10
59417;98758;1553660846;8
33224;20971;038530143X;7
49398;55563;1883061229;8
32084;18356;2253044903;10
19364;87457;034542705X;8
19258;6249;067188784X;9
37346;62475;1558176462;7
23203;54898;039914255X;7
59599;100454;1555831370;8
59920;101851;1555601901;9
65137;136348;1586214896;8
6032;71227;068484477X;10
14239;74453;068486780X;10
49500;56116;089766390X;7
37879;28594;1569715297;8
59498;99312;1564410161;10
48825;54374;087406452X;8
27895;135043;039914787X;10
36505;94380;1551665824;7
14432;82164;080411935X;6
8095;74056;038549081X;7
57377;93363;089107810X;9
10530;68555;014028009X;4
44456;39106;3453870883;8
10535;84720;014028009X;8
41858;148695;044652106X;9
5429;92810;034543479X;8
7157;96970;039592720X;7
19660;88677;1551668459;5
50645;72785;067943335X;6
66677;149907;1562828711;7
34899;23872;003001512X;9
26591;36837;055358183X;9
49379;72190;1585671975;7
20838;110483;156305115X;7
55840;86242;1575251450;5
37058;27139;067973855X;7
58394;98391;031287328X;9
54258;76957;006016963X;5
12148;84018;068815252X;7
52978;70649;1879181258;8
51392;63658;1573225460;7
62284;115003;096908840X;8
51208;62151;1552123650;8
50167;73882;1580050719;9
47992;52116;1880985594;4
763;61854;067102423X;9
19672;147965;1551668459;3
62647;118528;1573660299;5
58422;142772;037370996X;5
58412;98391;034544972X;10
40948;136829;067081458X;2
60634;140974;037601105X;5
23961;95359;074321689X;4
29531;15654;1888869070;8
17302;128221;038079487X;10
678;95359;034541389X;8
44951;40889;1558746994;7
58473;98391;044653059X;10
65227;137688;068482373X;9
17647;4144;1551668653;8
1330;277203;1561452718;9
7149;81580;039592720X;9
7148;78837;039592720X;8
59943;101851;156305356X;8
58329;134863;1558740422;6
10572;127893;014028009X;6
28306;13613;1930662513;9
12583;36299;015216250X;7
29131;49262;1566194431;8
14461;33851;055329461X;4
45332;42093;014008505X;10
4829;40889;051512317X;10
46955;48729;156731337X;5
27966;97754;156584100X;9
56958;92283;068418981X;5
42085;55492;088070683X;8
32376;76569;087477795X;2
43172;45222;067103992X;7
39019;31826;156282015X;10
14473;135609;055329461X;8
48295;138883;1556613709;10
14069;119749;067086935X;5
51807;86947;051770434X;10
3760;6575;1400031346;9
48871;88452;1577233603;10
18031;94923;034540761X;6
59905;101851;087341442X;8
14526;2223;1401068049;5
11020;132375;039575514X;10
51781;66323;192935200X;6
54150;76499;1566377404;10
1658;6575;037541309X;9
1521;86680;044023722X;5
4267;4144;067976402X;5
33460;102130;038073267X;10
43225;56959;014031010X;10
11589;388;1573225126;5
28500;105517;006093056X;3
7263;49358;051513287X;6
45970;43910;1885865171;6
46190;44987;2070360024;7
3173;277427;1572302399;10
50171;58529;051711903X;8
7097;128045;1878424319;8
54063;141888;1566195675;8
39667;58255;1575669072;10
30398;16780;067102146X;5
14633;2276;1562059513;10
29728;30493;038081191X;8
47096;49272;1576750620;10
60106;102359;1894020677;9
19137;140974;1400031362;8
61162;109356;157197184X;7
39354;81672;1556112068;9
26914;147965;1565121384;7
65449;138883;1586605097;10
29503;15602;1573440973;10
45506;133935;156619315X;6
45206;41455;067166218x;7
1667;45695;037541309X;8
29814;78975;1573229083;7
65631;141157;1896754031;10
10294;35859;1885222769;8
37162;27212;1931768269;10
28734;133571;1550546163;7
27369;12538;157145165X;10
977;12423;042511774X;5
50472;59971;074325998X;5
5802;98547;039914739X;7
35093;24191;1567408389;5
23884;107326;1563890119;9
16940;130950;068487217X;9
48661;136965;067100378X;5
56502;88677;037370772X;8
4566;40889;1558744606;10
42704;36574;1879435039;8
29985;131564;076790284X;6
58879;98391;1594140677;10
42622;151846;1841491101;7
31686;53220;034543448X;6
53516;73955;1900850672;4
48439;52768;1571740120;7
19458;73923;067973743X;8
62980;122429;1565843304;10
33213;20961;1566862922;7
64137;129203;1556619219;6
34378;69078;1878685422;8
41607;35857;068484124X;7
28151;16795;051511992X;10
15605;2977;3423078006;8
5012;107109;034540288X;5
30819;114444;082340952X;7
53144;71841;1896860834;6
62930;121592;091195435X;7
45509;42750;014013140X;7
44554;98783;074347628X;10
41454;38023;1878058754;5
50574;124205;1575667355;10
33589;35859;1550660179;7
29993;16795;1555216412;8
8918;151262;055321330X;8
57746;94923;1570422230;7
22286;7346;1575662191;6
56859;91580;1567313647;5
51057;61524;1895837324;8
62915;121264;1569471754;6
52562;69389;1557830800;7
44075;38023;039484484X;8
41230;34725;1593101163;8
40944;107473;067081458X;10
15765;115003;067975833X;8
42231;49889;1564581950;7
58693;98391;1575667584;9
42045;128915;078601539X;10
58553;98391;078625632X;10
36508;115929;1551665824;9
51385;63587;1558532765;9
44870;40700;037370688X;5
25362;10354;1931514755;10
23268;123095;1551665301;7
5984;35859;068484477X;10
12657;40316;038533334X;7
19628;6251;1551520559;6
34084;98391;031287829X;9
47326;50318;077051653X;6
10831;105760;1558745718;8
55351;82977;067100848X;10
55907;86641;055356188X;8
3672;60040;1558744150;5
15629;53663;044661064X;8
51847;66797;9652800740;3
61002;107921;1576107116;5
27521;12824;1569311382;8
1908;66214;038550926X;9
37494;75173;002008823X;8
26786;68555;1556610599;8
686;104707;034541389X;5
6520;131238;059035342X;10
46610;119364;059044784X;8
18916;84537;055337933X;10
40815;33491;1586649019;7
34670;136747;078686351X;8
39528;93130;067086871X;9
4030;277662;052594544X;4
32723;86947;015668568X;10
17996;4401;1582431612;8
62901;121251;1579120377;10
13120;1022;044990928X;8
52927;94518;014013168X;9
38867;30408;034544907X;7
18078;19107;031242227X;6
58830;98391;1591051266;9
26478;11601;1582431108;5
7723;757;034538184X;8
25312;10354;1591160944;10
22777;125692;038547167X;9
49969;57072;1877733113;10
19881;36749;042514545X;7
56140;103000;078601427X;3
52430;69211;038076783X;6
17152;84882;038533303X;7
45947;43807;1895455235;6
32347;114629;1578561256;7
51229;98391;031227484X;9
57173;93047;1557531757;7
57596;114581;1590170229;5
37404;89602;1555834507;5
21833;7286;1551050900;10
58968;98391;1890768596;8
15274;126207;140003065X;10
29085;69156;051513239X;5
55515;84111;2070417948;5
56453;93105;1573220051;10
15907;82608;006098824X;7
61363;110842;3895080896;8
62405;115724;037575377X;10
37000;98391;1573222518;8
61380;110890;1569800863;1
38134;29194;1569471509;9
63039;123094;189987402X;8
50078;57766;068482793X;5
14522;137688;014018869X;10
58175;97021;1576751252;10
17604;117456;1573227331;8
23317;130670;1588720020;8
6080;116395;068484477X;7
65966;143294;1558505415;10
57976;95800;1590510666;6
14875;110912;1550548913;10
52824;124078;156076905X;10
57408;93363;1578561094;9
14977;146027;1567184855;9
27429;12663;1565121465;4
19072;6076;1573220531;7
34921;23872;080105396X;9
26654;83637;006104444X;8
62676;118659;007142220X;7
31613;16996;1566193109;7
21047;8067;037371047X;9
17965;112761;1551666014;10
31318;16871;1582971242;10
22769;127208;1589199669;10
31642;100452;055334949X;6
63106;123597;1555972926;8
46335;84293;1560974273;8
29586;15819;048640885X;9
66865;151647;1555715311;10
56860;91627;082122056X;9
36225;26454;1565120264;5
18778;84426;067973225X;9
59525;99521;188619923X;7
45769;67547;1899171398;6
17192;110525;1570089957;8
49327;132836;9997411870;8
44126;41667;1565922352;9
64273;129716;039331037X;10
61922;113364;074320011X;9
41631;98391;1551667320;10
31801;17443;1568581505;8
49338;55493;1550210572;5
25539;133296;051513452X;10
10380;26153;038079943X;6
39295;115346;1551665883;8
20652;66563;039914675X;7
59835;101410;1591450136;10
1907;66100;038550926X;8
54294;77270;1552041751;7
19118;91058;1400031362;9
42256;58062;1568843933;7
51872;67187;075284332X;7
22128;7346;044096895X;8
44383;110459;037370917X;8
58283;98099;1585005622;10
47985;52088;8804470895;10
12382;143968;080411868X;9
53511;73923;1585421170;8
7166;127929;039592720X;7
38803;30972;1551664364;6
56674;89241;1575668203;5
29291;24182;044024126X;5
45656;46904;044990864X;7
43929;50730;080411336X;8
12747;82898;042512892X;5
40330;78553;034531977X;10
65586;140288;2253150711;8
60075;102154;1558591338;10
38344;102908;1573221880;7
30835;16795;1550374842;5
61825;112686;159129987X;9
45360;42162;1569319340;7
50521;59971;1887128964;5
65083;136171;1587218224;5
26074;85587;038072121X;9
63031;123094;046507278X;5
59929;101851;1555603718;10
32690;19969;038548884X;7
10798;12538;1558745718;10
28203;61854;055328990X;10
42580;110483;038080719X;8
3731;19571;034543739X;5
